"id	text	user.favourites_count	user.id	lang	user.followers_count	user.verified	truncated",,
"593895549486702594	election 2015 ask nigel farage bbc one now. 	0.0	1735390164	en	3874	False	False",,
"593895549650259968	@frasernelson @ssaxim chart shows largest sustained deficits occurred tory administrations labour ones. 	319.0	542726415	en	1513	False	False",,
"593895550891794432	@chunkymark @4joturner @ed_miliband tories get back refuses work snp plaid n greens ppl wont forgive 	2269.0	98409364	en	344	False	False",,
"593895666285314049	david cameron domine le dernier débat de la campagne électorale britannique #sport 	0.0	3072633945	fr	14	False	False",,
"593895667929579520	think tvs need setting truth subtitles especially david cameron's speeches. #election2015 	824.0	1287211549	en	62	False	False",,
"593895669292740610	douglas carswell pressed won't describe #farage 'upbeat visionary' #theagenda 	967.0	854003948	en	2423	False	False",,
"593895669317935106	@woodside2010 @nigel_farage @ukip whos talking racist bafoon 	3490.0	249127820	en	67	False	False",,
"593895669984792577	@pronterjools one trusts politician falsely promise. hold ask nigel farage come on.... 	506.0	446640929	en	416	False	False",,
"593895669557002241	rochester strood #ukip campaign far 	4007.0	148933349	en	9797	False	False",,
"593895671842906113	someone work asked #sturgeon haircut hairdressers @thelastleg south wales. #snp 	1423.0	20346788	en	532	False	False",,
"593895672065236993	go. nigel farage's #bbcqt tonight. go nigel. #asknigelfarage #teamnigel 	130.0	59885029	en	213	False	False",,
"593895672379748352	""""""a quarter audience backing ukip"""" *cut young lad cropped hair braces* ""	27507.0	13184602	en	1769	False	False",,
"593895672295911425	dick. 	85.0	1120606158	en	197	False	False",,
"593895674724384769	nigel farage good 	1112.0	819854821	en	517	False	False",,
"593895675013758976	milliband would rather none policies implement favour tories implementing theirs. why? essnnpp bad! crock crap #bbcqt 	1221.0	2342427342	en	1095	False	False",,
"593895674275586048	#labour tackle scandal zero hour contracts; tories condone them. #votelabour next week! 	1333.0	2455477470	en	774	False	False",,
"593895677580673026	nigel farage one slimy fucker 	191.0	533288941	en	1845	False	False",,
"593895677681360896	im gunna watch nigel farage thing 	43386.0	2740393724	en	1800	False	False",,
"593895678675439616	@yesalliance59 @bjcruickshank exactly choice. ukip &amp; tories killing deal snp. said means nowt! 	70.0	472350673	en	311	False	False",,
"593895679342305280	@notaproudscot @lenletaylor least snp. think us north england! 	24.0	3187851857	en	17	False	False",,
"593895679560417281	@anonymousspine @meljomur would end career stepping aside tories. 	477.0	2777580657	en	142	False	False",,
"593895679619166208	2/2 whereas cameron &amp; clegg look like madame tussaud's made automatons. 	1990.0	93040337	en	2583	False	False",,
"593895680982315008	farage wears nothing pin stripe suits...how get air time 	753.0	95979727	en	1908	False	False",,
"593895681171021824	nigel farage birmingham... funny #idiot 	8.0	3097579653	en	13	False	False",,
"593895682651598848	@martinslewis agree 'human' leader moral purpose. nick clegg longer viable leader despite moral intent. 	526.0	20872859	en	160	False	False",,
"593895683809255424	#ukip great disseminating mythinformation it's favorite tactic. cares it's true long ppl believe #ge2015 	3498.0	328145498	en	6194	False	False",,
"593895683977027584	like farage gets show. 	43.0	34301726	en	208	False	False",,
"593895684790685696	farage trashed 😂 	14186.0	436666889	en	1269	False	False",,
"593895685264699392	it's 'farage' birmingham don't want #asknigelfarage 	795.0	499406854	en	375	False	False",,
"593895686061559811	@summers123456 @ukip bvo bbz 	345.0	22407408	en	345	False	False",,
"593895686179008512	#newsnight basically #miliband qt hands down. #cameron slimy ever. 	109.0	479058170	en	84	False	False",,
"593895686430662656	quarter audience support ukip. hardly accurate representation public #bbcqt 	1360.0	27924768	en	105	False	False",,
"593895686892040192	funny @nigel_farage answering questions birmingham...i thought 'no-go zone'? #ge2015 #ukip 	964.0	115939980	en	680	False	False",,
"593895687282036736	@spedicious @frasernelson haha... honestly miliband lost vote syria... done lots work civil war. terrible decision 	946.0	123298737	en	162	False	False",,
"593895688695631873	#lastleg miliband needs give politics go extra wallace &amp; gromit 	0.0	3129145190	en	0	False	False",,
"593895690671136768	@2015election bbc news reporters shafting people giving nigel farage spot audience questioning programme. 	978.0	265298637	en	90	False	False",,
"593895692017500160	farage's napper. absolutely porno turn 30 seconds 	1.0	92319419	en	74	False	False",,
"593895691937783808	@solmanofficial @ed_miliband tories added 500bn national debt. 	66.0	21764238	en	86	False	False",,
"593895692298485760	@alexcartwrighto @redrho70 @rich_falconer @jimforscotland tories got last time despite 41 scot lab mps !!!! need proper reps wm. 	3233.0	164006869	en	237	False	False",,
"593895692852142082	@carlgardner @chuzzlit yes wondered earlier exchange! point snp adopted miliband. credit that. 	1107.0	23437015	en	357	False	False",,
"593895693598744578	@jimforscotland labour would rather see tories westminster snp. would i. 	1608.0	22628298	en	1162	False	False",,
"593895695171637248	big farage house. #asknigelfarage 	1473.0	159152889	en	714	False	False",,
"593895696098598912	fm farage done turn already saying loves europe? #asknigelfarage 	210.0	97973072	en	391	False	False",,
"593895697130356736	@undebplaidcymru @uklabour @labourpress @ed_miliband think sturgeon would want ? 	1765.0	108127693	en	136	False	False",,
"593895697583308804	@montie @petermannionmp you've never heard minority gov't ? snp wish bring lab minority gov't... 	21452.0	14151559	en	2801	False	False",,
"593895698124374016	way 'ask nigel farage' birmingham go type well #plsdontvoteukip 	1946.0	329351943	en	253	False	False",,
"593895698287964161	watching farage question time purely comedy value farage 	14037.0	55945019	en	565	False	False",,
"593895699076485120	@blairmcdougall see voter quite likes snp policies think feels union sort rhetoric? 	2495.0	22829214	en	203	False	False",,
"593895700812984322	@tattybats don't think ukip oust caroline dineage think may come second 	292.0	19710695	en	551	False	False",,
"593895701412716544	@bbcnews @bbcpolitics miliband stumbled last labour govt's spending record virtually q's. nothing housing environment jobs. 	65.0	20232848	en	75	False	False",,
"593895701697929216	#snpbecause #westmonster doesn't listen doesn't care lines pockets #knighthoods #timeforchange #ge2015 #snp 	1373.0	1147366867	en	146	False	False",,
"593895702096379905	nigel farage seems think europe epcot #asknigelfarage 	87.0	19122050	en	949	False	False",,
"593895702373265408	think reason miliband become prime minister people carry taking piss 	1477.0	51203282	en	442	False	False",,
"593895702964600832	liberal democrat problems train #liberaldemocrat #libdem #libdemproblems #onatrain #mponatrain 	0.0	2334216776	en	15	False	False",,
"593895704529084416	tory party want crush deprived people turn slave labour. time trade unions 	49.0	219426395	en	660	False	False",,
"593895705237975042	""great fan miliband want politicians """"preoccupied inequality"""" eradicate it. shitty media ""	2219.0	315982515	en	424	False	False",,
"593895705862864896	so...branch manager @jimforscotland says vote snp get tory....his gaffer says vote labour i'll give tories power anyway? #upthecreek 	308.0	354788845	en	191	False	False",,
"593895707175714816	david cameron needs live real world hasn't got clue normal people struggle live daily basis. 	9848.0	2276403810	en	977	False	False",,
"593895708970876931	scots democratic right vote want-no one right tell us votes worthless-how dare they! #snp 	1466.0	84567991	en	189	False	False",,
"593895709423902720	nigel farage inevitably quotes australian-style points system someone tell immigrants per capita uk 	1292.0	791836952	en	163	False	False",,
"593895710124318720	@cheeky_rob123 @rviver1979 said wouldn't vote tory melt! 😂 	3295.0	581233718	en	245	False	False",,
"593895710375997441	saying ages miliband welfare following cameron dangerous potential vote looser winner 	6200.0	270321056	en	1389	False	False",,
"593895710535360512	miliband's islamophobia pledge truly cynical disguising fact he's said nothing foreign policy election. 	1662.0	491258068	en	5560	False	False",,
"593895710623424512	farage behind lectern looks like captain pike star trek pilot ‘the cage’. 	16.0	2937314403	en	113	False	False",,
"593895711047024641	ukip thing bbc1 worth watching 	986.0	402826941	en	117	False	False",,
"593895711231614976	biggest rant tories ukip @solace_sowah 	3971.0	170074399	en	1189	False	False",,
"593895711353085952	every drinking come watching miliband gets drunk far quickly #ge2015 #votesnpgetsexy 	72.0	102624160	en	38	False	False",,
"593895712095662082	@jimforscotland 💥💥💥fact💥💥💥 torys stripped country labour said would stand country snp saving country #our snp 	3440.0	566632541	en	359	False	False",,
"593895712716390403	@ukip (2) illegible communication. party devoted england reticent commit written form. please... 	133.0	20701751	en	260	False	False",,
"593895713618132992	@thelastleg #isitok could see someone peeking round corner trying upskirt short nicola sturgeon interview? 	80.0	488596034	en	201	False	False",,
"593895713676853249	@guardiannews snp agree labour policy withdraw can't support him? plank. 	123.0	946639765	en	43	False	False",,
"593895715241336833	fox killed york ainsty foxhunt meeting home david cameron's father law 	284.0	541124945	en	92	False	False",,
"593895716587700224	farage looking like tortoise every day. 	9487.0	475027596	en	477	False	False",,
"593895718475137024	thing farage likes europe wine cheese apparently 	1666.0	2847057729	en	173	False	False",,
"593895720282890243	geeze really willing put tories back office! #votesnp #ge15 	691.0	2959430363	en	18	False	False",,
"593895720144470016	don't understand you'd vote ukip 	524.0	443180314	en	215	False	False",,
"593895720278687746	""nigel farage says """"i love europe"""" ""	7800.0	19726319	en	103	False	False",,
"593895720597467136	polly toynbee presumes audience questioned miliband right without evidence support #newsnight 	6010.0	101345106	en	1671	False	False",,
"593895721092407297	watching 'ask nigel farage' think @elliesmurphy presentation... 	2842.0	179180353	en	208	False	False",,
"593895722006773764	@rapwest @historywoman @bruced872 @softmutt @iainjwatson worry tories. they're focused england + evel. cd play snp hands. 	4076.0	2801820553	en	189	False	False",,
"593895721809649664	almost got turned nick clegg #bbcqt watching remember support @thegreenpart xx 	485.0	66709702	en	155	False	False",,
"593895722392629249	farage amazing orator. 	3020.0	600969044	en	119	False	False",,
"593895722715590656	@bbcnickrobinson @ed_miliband nick failed tory wannabe. ever heard impartiality? ? 	731.0	968880096	en	55	False	False",,
"593895723609026560	nigel farage twat 	4592.0	224429502	en	563	False	False",,
"593895723760021504	""new post: """"toronto’s afrikan petty bourgeois elements bed conservative mayor john tory*"""" ""	92.0	1170358182	en	153	False	False",,
"593895724863066112	""@jonathan_rowson 1) spun agreeing people """"who want break country"""" 2) fair point wld alow snp reject 3) pol gain ""	1038.0	1571007960	en	25	False	False",,
"593895725454462976	@thelastleg #isitok can't understand nicola sturgeon saying? 	108.0	328152554	en	196	False	False",,
"593895726314315776	@jimforscotland @wingsscotland it's labour refusing deal @thesnp you're ones letting tories in. idiot! 	32463.0	20194311	en	276	False	False",,
"593895726410813440	""@jarlofcaledonia asking..was """"plea"""" reflection number yes voters constituency alliance tories? ""	123.0	310765281	en	477	False	False",,
"593895727635558400	think people left side audience hope farage survive 	81.0	2763787531	en	23	False	False",,
"593895727962693634	david cameron domine le dernier débat de la campagne électorale britannique 	3.0	2784104921	fr	1039	False	False",,
"593895728675725312	@gregmac_p miliband joffrey nicola olena tyrell 	2087.0	258524599	et	230	False	False",,
"593895729170685952	issue overspending danny? tories supported labour's spending plans. osborne even said lie wouldn't. #newsnight 	374.0	133542072	en	698	False	False",,
"593895729107709952	nigel farage would make good thomas tank engine character. 	6715.0	300951915	en	1340	False	False",,
"593895730202415104	wow. 	157.0	26867632	und	117	False	False",,
"593895730462457856	""""""we're actually europe!"""" fuck off. #farage ""	727.0	256723990	en	566	False	False",,
"593895731368468480	good @jon_bartley heard loud clear we're austerity would prop tory government 	15.0	17538224	en	656	False	False",,
"593895731754315776	farage taking questions audience birmingham...sticky. 	2530.0	317080282	en	101	False	False",,
"593895731842437122	@munchbunchsdad @louisemensch cash-in-hand brigade always voted tory. 	7.0	92321103	en	162	False	False",,
"593895732836433920	settling watch lizard king nigel farage dig deeper grave #hypnotoad 	292.0	2690152382	en	93 	False	False",,
"593895732228284416	pm debate miliband felt heat. via @mailonline @louisemensch (#bbcqt) 	1.0	747707262	en	537	False	False",,
"593895732874235904	@scepticalscot @historywoman @bruced872 @softmutt @iainjwatson he's left last week think knew snp b isolated 	3858.0	51734146	en	686	False	False",,
"593895850079821824	unlike leaders nigel farage speak frankly future coalition one mp. #asknigelfarage #bbcqt 	343.0	17484243	en	427	False	False",,
"593895850281213953	jacob zuma miliband living proof looking like genetic experiment doesn't stop entering politics. #ge2015 	0.0	1219393195	en	2111	False	False",,
"593895850859966464	come farage show??? hope well takes tory vote 	229.0	139121647	en	94	False	False",,
"593895852005052416	disingenuous tory high command attack labour's record spending supported every spending plan till 08 crisis. #ge2015 	77.0	234454458	en	338	False	False",,
"593895853594714112	snp party trust. clear message stand scotland westminster. #snpbecause 	10.0	822210708	en	7	False	False",,
"593895854626471938	bit miliband asked brand got kitchen #lastleg #milibrandcuts 	1808.0	97773094	en	5037	False	False",,
"593895856346136576	great start farage 'i like europe it's got different people different languages different places....' 	1657.0	152684099	en	289	False	False",,
"593895859047239680	good question many re-standing tory mps. can't make local debates exactly doing? #ge2015 #votelabour 	55.0	27688865	en	813	False	False",,
"593895859257024513	time farage. birmingham. lol. said 'lol'. serious. shoot me. time come. #election2015 #asknigelfarage 	12870.0	54075875	en	458	False	False",,
"593895861610029056	enduring debate fuckwit farage tv window 	152.0	122197503	en	275	False	False",,
"593895862142631936	""@redrho70 @nicolasturgeon normal wm procedure?:ou put fwd manifesto &amp; invite others vote? snp blew """"lock tories"""" ""	7746.0	1136684586	en	3358	False	False",,
"593895861127614464	ukip leader @nigel_farage difference #europe #eu #asknigelfarage 	5.0	358204197	en	100463	True	False",,
"593895862251745282	expect miliband 	660.0	108415220	en	475	False	False",,
"593895863535181825	@johnmcewan1 @dietmarhamann utter nonsense. dimbleby overrode challenge cameron's answers free milliband 	144.0	1439226805	en	240	False	False",,
"593895870795505664	@jimforscotland might come handy next week even come generous expense accounts #creepyjim #snp 	934.0	101576873	en	565	False	False",,
"593895873148526592	nigel farage man 👊🏻💪🏼 #ukip 	3623.0	427813760	en	810	False	False",,
"593895874582872064	snp leader faces audience questions 	0.0	1867362378	en	2525	False	False",,
"593895874712961026	exciting! knew when... long-shot miliband favorite become britain’s prime minister 	94.0	376996132	en	407	False	False",,
"593895876285829122	@thesnp voting snp sick slp taking granted lies apathy angers morelabour sold us 	4.0	2973817829	en	29	False	False",,
"593895876428464128	@issassin @theego74 @longyman @john__percy @avfctranstweet miliband categorically said would deal snp tonight. 	1305.0	2201445044	en	3794	False	False",,
"593895876575145984	video: cameron 'dark room' coalition deals: david cameron said fight everything… #paedobritain 	0.0	1462974912	en	277	False	False",,
"593895876302663681	@uklabour milliband secured another 5 years tory misrule. refusal vote pact snp means tory+ld mathematical maj. 	19.0	117737775	en	44	False	False",,
"593895876793212928	video: 'no labour government snp deal' 	0.0	1489796270	en	89	False	False",,
"593895876931653632	video: 'no labour government snp deal' 	0.0	599740181	en	380	False	False",,
"593895876877123584	video: 'no labour government snp deal' 	17.0	185745880	en	720	False	False",,
"593895876961050624	video: 'no labour government snp deal' 	1.0	2261479020	en	1219	False	False",,
"593895877007245312	#toriestakefromthepoorgivetotherich #toriesmustgo #edforchange #edforpm 	88.0	457459552	und	800	False	False",,
"593895877628006400	@scottishlabour would prefer tory govt working snp protect scotland austerity #ge15 	1576.0	2315316162	en	1188	False	False",,
"593895878613536769	video: 'no labour government snp deal': labour leader miliband said would form a… #paedobritain 	0.0	1462974912	en	277	False	False",,
"593895879846727680	bbc video: 'no labour government snp deal' 	0.0	1432822452	en	100	False	False",,
"593895880425541633	video: sturgeon post-election deals 	0.0	1489796270	en	89	False	False",,
"593895880576479232	video: sturgeon post-election deals 	17.0	185745880	en	720	False	False",,
"593895880681398273	video: sturgeon post-election deals @rarasathie_ 	1.0	869796283	en	453	False	False",,
"593895881516126211	going watch nigel farage bicep toners on. that's roll baby. 	495.0	515286579	en	540	False	False",,
"593895881679708160	every time david cameron pulls fucking letter pocket see owen pearce's drain plug laugh/lament #bbcqt 	1511.0	22730406	en	393	False	False",,
"593895881805553664	farage call europe country? 🙈 	1569.0	301907913	en	138	False	False",,
"593895881616687104	video: sturgeon post-election deals 	1.0	2261479020	en	1219	False	False",,
"593895881302102016	video: 'no labour government snp deal' #bbc 	0.0	2284739936	en	17	False	False",,
"593895882023657472	steve bell leaked tory plans cap child benefits – cartoon #guardian 	1162.0	289148078	en	3952	False	False",,
"593895882006908928	stumble told truth 	417.0	2319921096	en	262	False	False",,
"593895882426294275	@burdynumnum didn't. said wouldn't deal you. you'd support let tories kick out. 	2070.0	332333811	en	219	False	False",,
"593895882405376001	interesting. looks like lot white people birmingham audience farage. thought everyone muslim there? #foxnews #bbcqt 	230.0	20239025	en	113	False	False",,
"593895883076337664	video: 'no labour government snp deal' 	3.0	967472671	en	623	False	False",,
"593895883013378048	video: sturgeon post-election deals 	0.0	599740181	en	380	False	False",,
"593895883369906177	video: 'no labour government snp deal' 	0.0	323685593	en	294	False	False",,
"593895884561211393	ask nigel farage bbc1. ask what? he's massive tit? hang tits useful! 	9727.0	17758382	en	16815	False	False",,
"593895884678565888	bbc video: sturgeon post-election deals 	0.0	1432822452	en	100	False	False",,
"593895885848776704	video: 'no labour government snp deal' 	0.0	1544805674	en	202	False	False",,
"593895886758907904	video: sturgeon post-election deals #bbc 	0.0	2284739936	en	17	False	False",,
"593895887870504960	embarrassing interview earlier @jimforscotland &amp; @ed_miliband rules deal snp. what's happened labour shambles. #bbcqt 	11.0	3073789930	en	8	False	False",,
"593895887534891008	video: sturgeon post-election deals 	3.0	967472671	en	623	False	False",,
"593895888159842304	""video: sturgeon post-election deals: snp leader says labour's miliband """"turns back""""… #paedobritain ""	0.0	1462974912	en	277	False	False",,
"593895888482893825	farage shake head much 	399.0	376948368	en	178	False	False",,
"593895888742850560	video: sturgeon post-election deals 	0.0	323685593	en	294	False	False",,
"593895890634412032	video: 'i never apologise' coalition: lib dem leader nick clegg defended decision to… #paedobritain 	0.0	1462974912	en	277	False	False",,
"593895890684751872	video: sturgeon post-election deals 	0.0	1544805674	en	202	False	False",,
"593895891242721281	stayed watch @nigel_farage lets get @ukip votes. 	825.0	360896074	en	113	False	False",,
"593895891544592384	watching nigel farage live bbc1 	11042.0	188750594	en	565	False	False",,
"593895893495128065	@matthancock2015 @conservatives even though ruled coalition snp many times! someone needs hearing aid 	66.0	101062498	en	348	False	False",,
"593895895583850496	audience infiltrated tories declaring allegiance? #bbcqt would asked advance 	17702.0	77685764	en	1479	False	False",,
"593896011300347904	#news video: 'no labour government snp deal' 	608.0	111965967	en	2389	False	False",,
"593896012197941249	video: 'no labour government snp deal' 	126.0	1624649227	en	401	False	False",,
"593896012663693312	who's noticed nigel farage headbutts invisible man everytime talks? 	651.0	430023390	en	144	False	False",,
"593896012638367744	video: 'no labour government snp deal': labour leader miliband said would form labour… #skibabs 	91.0	170358646	en	2384	False	False",,
"593896013091315712	video: cameron 'dark room' coalition deals: david cameron said fight everything got to… 	0.0	2871485771	en	84	False	False",,
"593896013523394560	video: 'no labour government snp deal' 	0.0	635831295	en	112	False	False",,
"593896013590585345	#farage gifted biased audience 25% ukip half polls. 	5969.0	37910060	en	5626	False	False",,
"593896013854814208	@amanlovesred long agree say miliband sounds like sylvester looney tunes 😜😂 	14700.0	2449499996	en	2604	False	False",,
"593896013783433216	video: 'no labour government snp deal' 	1.0	86142824	en	984	False	False",,
"593896014001491968	video: 'no labour government snp deal' 	14663.0	160930875	en	10171	False	False",,
"593896013980508160	video: cameron 'dark room' coalition deals: david cameron said… @verified @monsif35 	2.0	1580275202	en	637	False	False",,
"593896015045857282	video: sturgeon post-election deals 	6.0	2792170752	en	2267	False	False",,
"593896015410892801	@guardiannews hard say getting desperate miliband guardian. 	80.0	2742498559	en	32	False	False",,
"593896015423373312	video: 'no labour government snp deal': labour leader miliband said would form labour government… 	0.0	2871485771	en	84	False	False",,
"593896015750516736	liked @youtube video farage dead long live miliband? russell brand trews (e301) 	1078.0	195093587	en	331	False	False",,
"593896016123928576	anti-snp deal ploy won't help anywhere else no-one might vote lab england wales gives flying fuck snp. 	62.0	948717008	en	1408	False	False",,
"593896015805091840	video: 'no labour government snp deal' 	5.0	2768062344	en	492	False	False",,
"593896016056692736	#news video: sturgeon post-election deals 	608.0	111965967	en	2389	False	False",,
"593896017050750976	""video: sturgeon post-election deals: snp leader says labour's miliband """"turns back"""" on… #skibabs ""	91.0	170358646	en	2384	False	False",,
"593896017021374464	video: sturgeon post-election deals 	126.0	1624649227	en	401	False	False",,
"593896016862158849	“@guardian miliband hardens line: deal snp hung parliament looking likely. re-run october? 	16.0	112690310	en	126	False	False",,
"593896017466011648	""video: sturgeon post-election deals: snp leader says labour's miliband """"turns back"""" any… ""	0.0	2809115160	en	2722	False	False",,
"593896017835073536	video: sturgeon post-election deals 	1.0	86142824	en	984	False	False",,
"593896017612972032	see mr farage bbc1. shame it's olden days; way could switch bbc2 watch this... 	55.0	870489752	en	54	False	False",,
"593896018132930561	video: sturgeon post-election deals 	0.0	635831295	en	112	False	False",,
"593896018514550784	video: sturgeon post-election deals 	14663.0	160930875	en	10171	False	False",,
"593896018816663552	sure milliband clegg came race tonight. certainly wasn't first 3. #agoodnightfordavid 	34.0	440798834	en	52	False	False",,
"593896019236032512	video: 'i never apologise' coalition: lib dem leader nick clegg defended decision go… #skibabs 	91.0	170358646	en	2384	False	False",,
"593896019701600258	""video: sturgeon post-election deals: snp leader says labour's miliband """"turns back"""" any… ""	0.0	2871485771	en	84	False	False",,
"593896019722510338	video: sturgeon post-election deals 	5.0	2768062344	en	492	False	False",,
"593896019168919553	video: 'no labour government snp deal': labour leader miliband… @verified @monsif35 	2.0	1580275202	en	637	False	False",,
"593896021056475137	""@state_control @boverred/ukip / britain become islamic state within 10-20 years doubt live streets""""vote eu ""	1877.0	2424422474	en	501	False	False",,
"593896021383630848	least threequarters audience aren't #ukip backers. #bbcqt 	27098.0	51052182	en	5043	False	False",,
"593896021349965824	video: 'i never apologise' coalition: lib dem leader nick clegg defended decision go into… 	0.0	2871485771	en	84	False	False",,
"593896021689765888	#ukip confirm 2016 conference large public house spaceport mos eisley planet tatooine #nigelfarage 	10777.0	2239487486	en	1473	False	False",,
"593896021492510720	video: 'i never apologise' coalition: lib dem leader nick clegg defended decision go into… 	0.0	2809115160	en	2722	False	False",,
"593896021849198592	@ed_miliband would rather tory fag work @thesnp 	415.0	2844107699	en	308	False	False",,
"593896022008532992	@bartez23 ah ukip then. 	297.0	248419937	en	121	False	False",,
"593896022344081408	2 days ago farage stated itv he'll reduce amount english money given scots side hadrian's wall. 	406.0	117911887	en	1952	False	False",,
"593896023459766272	@labournhsjan @garethwyndavies @bbcnickrobinson every time tory boy nick speaks get another free tory party broadcast us 	65136.0	268878971	en	1534	False	False",,
"593896023019261952	video: 'no labour government snp deal' 	105.0	1651141171	en	1733	False	False",,
"593896024386740224	@mnshpjrase lab maj need snp get q speech throughneed discuss terms support. said won't that. 	1354.0	48778390	en	352	False	False",,
"593896024621584385	nigel farage would rather blame migrants banker mates #asknigelfarage 	70.0	2461904124	en	2839	False	False",,
"593896025405923328	via tory rule 	3940.0	134084546	en	381	False	False",,
"593896026056065025	odds lab-lib coalition must've taken tumble looking likely miliband rules deal snp 	12.0	211860860	en	1028	False	False",,
"593896026832039938	@onelifestand87 huh??? milliband economic advisor gordon brown gordon brown regulate banks. 	1346.0	774706328	en	54	False	False",,
"593896028077760515	could labour voters equivalent voters? preferring loyalist rule democratic choice? cut nose spite #snp 	415.0	1105853198	en	567	False	False",,
"593896027972702208	video: 'no labour government snp deal' 	0.0	2497726904	en	0	False	False",,
"593896028224393216	video: sturgeon post-election deals: snp leader says labour's… @verified @monsif35 	2.0	1580275202	en	637	False	False",,
"593896030749499392	well would lied rest tory media last five years. 	69.0	2888256568	en	185	False	False",,
"593896031286235138	video: sturgeon post-election deals 	0.0	2497726904	en	0	False	False",,
"593896031697244161	video: sturgeon post-election deals 	105.0	1651141171	en	1733	False	False",,
"593896033748410369	can't see labour get form gvt without deal another party. miliband either lying doesn't want big job. 	401.0	57324052	en	87	False	False",,
"593896035564580864	watching nigel farage tv feels like self-harm. #ukip 	484.0	27091927	en	610	False	False",,
"593896037095440384	@andrewshmandrew ask nigel farage legit programme starting bbc1. questions him? 	807.0	1728802788	en	30	False	False",,
"593896037602963456	sturgeon lie would rather tory gov snp deal. practice snp bring labour gov take consequences. 	4104.0	232216125	en	1306	False	False",,
"593896038517313536	@nigel_farage 👍go farage 	167.0	2733241679	en	60	False	False",,
"593896039754629120	milliband loves footy 	2119.0	173392194	en	521	False	False",,
"593896039331012608	@josie_monroe @chunkymark @nicolasturgeon @ed_miliband @55krissi55 assume favour one party state.snp absolute control 	4.0	275499220	en	44	False	False",,
"593896041138802689	@ijamillionaire ain't running ukip 	2866.0	551213465	en	701	False	False",,
"593896041382027264	#twitterworm says edmili smashed cam yet tories acting like won. guess don't get tax credits #deluded 	658.0	61733092	en	14618	True	False",,
"593896043856658433	@ruth_wishart @0604arb1320 	584.0	2293443836	und	1506	False	False",,
"593896044406112257	don't think picture miliband world stage. fell off? 	35.0	21473220	en	5370	True	False",,
"593896046297804800	""""""i love europe"""" nigel farage believes european union hijacked europe #election2015 #bbcone ""	0.0	3099528185	en	2	False	False",,
"593896047589597184	@allana_mcl 	2632.0	98424753	und	583	False	False",,
"593896049464467457	russell brand brings bullshit buzzer uses every answer miliband gives #millibrandcuts 	29.0	577479251	en	10	False	False",,
"593896050068434944	nigel farage look like cartoon villain? smile fucking creeps #dontvoteukip 	375.0	625046267	en	176	False	False",,
"593896051028922368	typical bbc bias. farage bowled long hop first question #bbcqt 	254.0	323233690	en	124	False	False",,
"593896050961817601	@ballochmylelab @scottishlabour sun #snp :) 	400.0	2713126435	en	1189	False	False",,
"593896051091865600	many immigrant faces labour tory manifestos? #thelastleg 	391.0	366648777	en	1128	False	False",,
"593896052580700162	genuinely fell aisle wedding day. registry office. deep carpet. happens best us. #bbcqt #miliband #milifandom 	7199.0	21157298	en	41352	True	False",,
"593896053964943360	#farage #bbc1 this'll laugh:-/ 	758.0	254003121	en	219	False	False",,
"593896053889437696	@craig_bigvee71 @charliewoof81 response false snp picture mate.... 	28.0	608591535	en	154	False	False",,
"593896053809741825	""guardian/icm poll cameron top 44% viewers cameron """"best night"""" compared 38% miliband 19% clegg #ge2015 ""	76.0	296521801	en	450	False	False",,
"593896054698815488	yo @dupleader must missed #bbcqt earlier labour tories ruled coalition tell us unique position 	9913.0	1083596906	en	15051	False	False",,
"593896056401821696	tomorrow's front page: miliband savaged ‘lies’ spending #tomorrowspaperstoday 	17339.0	815911554	en	1863	False	False",,
"593896175293587456	farage telepathicaly tweeting. amazeballs.. 	343.0	17484243	en	427	False	False",,
"593896175591362560	@amy_c7 vote ukip 	118.0	183600174	fr	189	False	False",,
"593896176648196097	cameron miliband apelan los indecisos una semana de elecciones: durante la sesión de preguntas respues... 	1.0	475936971	es	1805	False	False",,
"593896178292551680	wasn't sure @thesnp years ago always labour absolutely love @nicolasturgeon inspiration are! #snp 	1579.0	119019948	en	1185	False	False",,
"593896178787471360	@nickclarkecambs @chris1ll trade rest world ukip spin 	61.0	1296131251	en	106	False	False",,
"593896178821005313	""farage """"we don't break away europe"""" right! want rid undemocratic eu #nigelfarage #voteukip2015 ""	988.0	315960490	en	392	False	False",,
"593896179253047296	say agree nigel farage leaving eu 	6983.0	974127692	en	2721	False	False",,
"593896179232022528	@tev3man watched question time scared libs &amp; snp frozen minority gov labour /tory one party state 	73.0	2655030456	en	588	False	False",,
"593896180230332416	nigel farage ‘the eu flag’ #ge2015 #whatsthehashtagforthisevent ? 	2319.0	236974417	en	425	False	False",,
"593896180310011906	labour spent much &amp; borrowed much. miliband makes clear aren't sorry &amp; would 	487.0	54515428	en	7515	True	False",,
"593896180473540608	#asknigelfarage #ukip 	9217.0	3051725225	und	1301	False	False",,
"593896181241094146	yougov/sun: lab 35% con 34% ldem 8% ukip 12% grn 5% 	13784.0	41326943	en	961	False	False",,
"593896181421465600	#indyref seems lasting effect labour conservatives towards snp #bittertogether #ge2015 	54.0	166227576	en	182	False	False",,
"593896183388577794	""new post: """" rules snp deal... even costs no10: labour leader vows take part so-called … ""	0.0	1139292836	en	463	False	False",,
"593896183841566720	everyone president eu donald tusk fmr polish pm #education #farage 	160.0	52502040	en	517	False	False",,
