	id	text	user.favourites_count	user.id	lang	user.followers_count	user.verified	truncated
2051	593896907065405440	so ed miliband gets out from behind his lectern and trips up. 	751.0	15348883	en	40571	False	False
2052	593896907371577344	the osh prefects better drop bars on farage. 	1552.0	1020086388	en	141	False	False
2053	593896908009136128	@kdugdalemsp @ed_miliband wrong again kezia, will ed accept snp support to keep tories out? scottish electorate think he should accept. 	126.0	2276594669	en	97	False	False
2054	593896910232133632	@reekysporran @markfergusonuk @johnmcternan only if snp vote for or abstain on tory queen's speech#1979 	7.0	2282193941	en	26	False	False
2055	593896912400588800	i suspect we'd get an arrangement with his successor on may 9th if he repeats this a week tomorrow. 	1591.0	163925915	en	460	False	False
2056	593896913084293120	@alliekj lab is committed to same level of local govt cuts as tories next year. greens are committed to restore £ and devolve powers. 	80.0	19046159	en	243	False	False
2057	593896915495985152	hey #asknigelfarage financial services will be subject to 15% tariff under wto rules that's 1 million jobs #ukip want to be put at risk 	13372.0	2365368334	en	1309	False	False
2058	593896915378515968	labour would prefer the tories rule than work together with the snp. the last flickering light of socialism... 	733.0	106196794	en	336	False	False
2059	593896916091609089	the collective sigh of relief went up from the bbc as cameron was satisfied with his tory audience attacking miliband. #bbcqt 	3163.0	2437367090	en	740	False	False
2060	593896918717210624	@ladyamandabrett only in scotland, amanda, the english version has been slating snp and some very personal attacks on nicola. 	6.0	3153897002	en	17	False	False
2061	593896919530872832	@nickhenry76 @unionstogether nowt to do with the tories though fella. their policies are hurting this country 	4186.0	581763689	en	1655	False	False
2062	593896921695137792	"and there's more @ukip ""facts"" - farage asserting hsbc are leaving the uk... "	25.0	2677333068	en	93 	False	False
2063	593896922668216320	how come farage gets his own show, the little shit? 	6636.0	16946047	en	21243	False	False
2064	593896922827661313	is it just me or does miliband remind you of mr bean? 	519.0	1971927013	en	245	False	False
2065	593896924006248448	@mradam2011 @dpjhodges what it tells you above all else is that the tories strategy re the labour/snp worked 	1.0	236434298	en	1	False	False
2066	593896923431579648	#ukip leader @nigel_farage on the other party leaders' broken promises on giving the british people an eu referendum 	5.0	358204197	en	100472	True	False
2067	593896924685697024	at one point it looked like ed miliband was giving a thumbs up. turns out he was counting on his hand. #bbcqt 	1398.0	19543828	en	263	False	False
2068	593896926141095937	people of scotland i think we the people put people at the counting stations to watch the counters because they will be planters vote snp 	4.0	2731777571	en	5	False	False
2069	593896926506016768	go for it, @nigel_farage. 👏👏 awesome and honest. people need to remember why this debate is on tonight in the first place... #bbcqt #ukip 🇬🇧 	6851.0	2525222185	en	944	False	False
2070	593896927017697280	@etonoldboys yeah, in my city too where tories are rarer than ten bob notes!!! 	25.0	2948847111	en	15	False	False
2071	593896932269006848	#isitok to think that ed miliband looks like the first prick that you want to see die a messy death in a horror movie. 	1.0	315959075	en	9	False	False
2072	593896932495532032	loving the fact that the drum are part of such important things but why farage 	3287.0	1238695231	en	224	False	False
2073	593896932751384576	@ukip no i am a bit busy picking my arse with a cactus 	5356.0	2814530771	en	105	False	False
2074	593896933393100800	his name was edward milliband he had a way with women hard was this to understand as the cunt was barley human 	914.0	1654230247	en	750	False	False
2075	593896933577596928	nigel farage is a cock. official. 	0.0	3219197992	en	1	False	False
2076	593896934135484417	@meltonblue would be national news if a tory or kipper. hardly even news in northampton, one constituency over 	832.0	148893653	en	517	False	False
2077	593896934659719170	@hillyon i disagree with conservatives but as long as not ukip! i'm voting green but i'd be happy to see labour in!understand tory pov tho:) 	1935.0	107555906	en	349	False	False
2078	593896936689795072	@gzo18 @thistleblowermp @afneil ed miliband has changed the direction of the labour party! labour have great policies for the people! 	3594.0	319837726	en	791	False	False
2079	593896937054728192	#iisitok that adam hills is such a blatant tory? 	11.0	2724016103	en	3	False	False
2080	593896940217204736	the fact that ed miliband tripped up when exiting the stage only makes me like him more. i'm always falling arse over tit! #milifandom 	236.0	18938949	en	439	False	False
2081	593896941072834560	@ukip @nigel_farage well stop the arab sheiks buying up all the land and properties then leaving them empty 	14.0	3194609926	en	8	False	False
2082	593896941861380096	@george_osborne i don't vote tory but he came acros well. good for him. i'm gobsmacked more people don't vote for clegg. and im a labour man 	19.0	151653900	en	30	False	False
2083	593896943211913216	it's funny though i've had literature from the conservatives, the greens, labour and lib dems through my door but nothing from ukip. why? 	9727.0	17758382	en	16815	False	False
2084	593896944201764864	the flaw in renegotiating trade with europe is this: it's likely to lead to higher food prices, some food shortages, etc. oops #ukip 	90.0	182023453	en	1523	False	False
2085	593896944944164864	@highlander1809 @shornecliff its all about austerity - with an #snp slant on that. 	1764.0	548757187	en	1195	False	False
2086	593896946357506048	david cameron domine le dernier débat de la campagne électorale britannique 	17.0	428153533	fr	48	False	False
2087	593896946978443266	if the tories must go, people need to vote labour, that's the point. anything else won't work &amp; ed has to say that. #milifandom 	71.0	181309164	en	6	False	False
2088	593896948584841217	@yesmonifieth @scotnational has milliband just broken the union? 	145.0	2776778685	en	450	False	False
2089	593896950107381761	miliband said that he would rather let cameron in than do a deal with snp. the guy is a disgrace, labour are finished. 	90.0	1635133640	en	197	False	False
2090	593896952028385282	@bbcpolitics @paulhindley2210 what in heaven's name can clegg do. the most direct, the most human &amp; he comes behind milliband who was awful. 	683.0	103077307	en	604	False	False
2091	593896955346059266	@uklabour @scottishlabour @nicolasturgeon miliband would rather put tories in power than respect the democratic vote of scotland #votesnp 	18249.0	274631610	en	1640	False	False
2092	593896954695933952	@yesforlab @jacabyte_kev @cloughlinks makes some sense when you consider the background 	49.0	3133517678	en	10	False	False
2093	593896956369461249	@roylilley don't understand why poor nick clegg gets low vote/bad press -i think he's got good heart,commonsense,fair attitude,presence. 	7132.0	879669330	en	617	False	False
2094	593896957019566084	@thelastleg am i the only one who thought ed milliband sounded like scrappy doo but instead of let me at im it was let me tell you 	15.0	2874466811	en	10	False	False
2095	593896957023760384	@cchqpress @conservatives @ed_miliband @ons figures on debt increase under the tory led coalition 	98.0	104266152	en	176	False	False
2096	593896958433075201	@georgeeaton not a single deal...so miliband is either lying or he wants 5 years of vote by vote instability 	636.0	3087382794	en	20	False	False
2097	593896962786721792	#bbcqt do people give ed advice about what to say and what not to say? if so they should be fired. labour slogan 'if rather have the tories' 	2270.0	840382136	en	190	False	False
2098	593896963243933696	no scot with any self respect could vote back or join the #snp who put thatcher in number 10 for 18 years ... 	3648.0	853711446	en	4892	False	False
2099	593896963621265409	miliband 'will have to reach across political divide', warns blunkett - the guardian via @infocussa 	0.0	282556111	en	1583	False	False
2100	593897080822857728	i'm glad they didn't put farage on till 11pm #dick 	0.0	401505275	en	200	False	False
2101	593897081246457856	david cameron 	1.0	3225295157	cy	4	False	False
2102	593897081930010624	uk pm cameron wins last tv contest of election campaign -poll: prime minister david cameron won the last major... 	0.0	2891959429	en	691	False	False
2103	593897083184230400	"""trending uk:10:57 pm bst"" 7. ed milliband 8. terry butcher 9. gus o'donnell 10. director of better "	0.0	2797973256	en	5012	False	False
2104	593897085411393536	@skynews clegg was very good tonight. 	1001.0	62585383	en	309	False	False
2105	593897086250287104	#snp sturgeon &amp; no shame. triumphalism while ppl at food banks &amp; she flaunts her salaried clothes &amp; now a helicopter 	65.0	332377951	en	163	False	False
2106	593897087261143040	and now, nigel farage, against a bbc audience. *gets popcorn* 	1033.0	42371615	en	26645	False	False
2107	593897090083852289	#farage calling for a 'fair &amp; even debate' after his rump party's benefited from disproportionate @bbc promotio...sorry...coverage for years 	727.0	256723990	en	566	False	False
2108	593897090130059264	@owenjones84 a labour snp coalition would be highly damaging to the uk. 	630.0	197732739	en	452	False	False
2109	593897091686105088	@thesnp @bjp11scot @nicolasturgeon @deidrebrock more important than ever now that miliband has effectively conceded. #ge2015 #votesnp 	2063.0	233393008	en	907	False	False
2110	593897092118110208	"via @richardjmurphy ""clegg tries the no money left. despite which they managed to borrow £500 billion over 5 years"" #bbcqt "	33809.0	211639555	en	2418	False	False
2111	593897092302635009	@nariceb @historywoman @maggivaughan @iainjwatson i was one of them! i'm not voting snp in future. 	850.0	874066562	en	211	False	False
2112	593897092445241345	@naomi_long your thoughts? 	44.0	142397631	en	34	False	False
2113	593897095406444544	@mattchorley after paxman debate (head to head) snap icm/guardian poll put cam on 54% and miliband on 46% 	222.0	19902709	en	7893	True	False
2114	593897094831853568	@ed_miliband 	1705.0	1273347211	und	185	False	False
2115	593897097092534272	why isn't farage facing the leeds crowd? they'd have torn him to pieces by now. #askfarage 	3773.0	2401963483	en	958	False	False
2116	593897100330541056	"""tories are ideologically committed to keeping public expenditure to a minimum - we are the opposite!"" great! #askleanne #plaid15 "	590.0	545635296	en	404	False	False
2117	593897105946718208	@welshtoy go bbc england nigel farage on now 	282.0	97307328	en	83	False	False
2118	593897106743648256	we habe a referendum now. don't vote #tory or #ukip 	25.0	22828386	en	15	False	False
2119	593897106852749313	@lizmcinnesmp @johnbickleyukip @bythewatersedge i'm.not ukip but if u read the convo u see its a typo- condemn to condone! sick of games 👎 	3780.0	41137219	en	235	False	False
2120	593897106873720835	superficial comments about ed miliband are now brilliant, labour confirms #bbcqt 	1662.0	491258068	en	5560	False	False
2121	593897108656230400	@nicolasturgeon nothing to gain harping on this before election. you're helping tories w their 'mili in nicola's pocket' narrative 	582.0	22532135	en	235	False	False
2122	593897109503475712	will never understand why charlie has a picture nigel farage set as the background on her phone ... 	789.0	200246706	en	473	False	False
2123	593897109310611457	#bbcqt: probabilmente miliband paga colpe non sue, ma le paga tutte. #ge2015 	2454.0	2400081577	it	199	False	False
2124	593897110321438720	farage on bbc here, like the only person who turns up but wasn't told this was a fancy dress party. 	472.0	761689644	en	542	False	False
2125	593897110707240960	@slatukip yes, miliband, clegg and cameron did a great job of that earlier. #asknigelfarage #voteukip #ukip #nigelfarage 	8.0	136334461	en	29	False	False
2126	593897111600680962	of course finkelstein thought #bbcqt was 'really good'. people with half-baked prejudices were enabled to slag off miliband. #newsnight 	9216.0	928677206	en	1149	False	False
2127	593897111361556481	@marcuschown @ukip cameron can only see tip of iceberg milliband says' what iceberg?' only farage wants to leave s.s. eu in lifeboat !! 	148.0	3089815810	en	12	False	False
2128	593897112636633088	@harrybradycu however it works down there. i think when it comes to it, they'll work it out. if labour are writing off snp support. 	1608.0	22628298	en	1162	False	False
2129	593897114415067136	@sturdyalex any agreement snp strikes to keep tories in power will see it shed voters in 2016 scottish election, which it cares about more. 	87.0	48659911	en	11799	False	False
2130	593897115237093376	@nicolasturgeon we should start calling ed miliband - ed moribund as he's dying in front of our eyes. #uk2015 #snp 	32.0	2625641109	en	22	False	False
2131	593897115715280897	"@ali_harper i read that as ""bring out the brains."" then, realising that made no sense talking about the snp slate of candidates, reread it. "	31.0	342817584	en	242	False	False
2132	593897117124407296	#follow1x1 cameron y miliband apelan a los indecisos a una semana de elecciones: durante la s... #followvenezuela 	0.0	225042852	es	1552	False	False
2133	593897117405585408	interesting the only people upset over @ed_miliband refusing to do a deal with snp are snp supporters. #youreapwhatyousow snp. 	106.0	51165638	en	662	False	False
2134	593897120425496576	no, can't do it...nigel farage is a bellend too far 	1515.0	351413391	en	374	False	False
2135	593897121373368320	@juliacambridge1 so did the tories when asked they backed the bailouts &amp; voted against tighter rules for the banks..cant have it bothways 	114.0	2890716323	en	1626	False	False
2136	593897121671151617	@ed_miliband do i want a #torygovt hell yeah !! #redtoriesout #snp #votesnp #bbcqt 	242.0	304530237	en	58	False	False
2137	593897122291970049	'vote no 2indy' lead uk by staying in, bt don't u dare try 2hav a voice unless u do what we tell u 2 do - ed mill time up #snp #votesnp 	4019.0	357430585	en	12128	False	False
2138	593897122786848770	listening to farage on the radio here. such a cunt, isn't he? stop going on about immigration you mad bigot. 	315.0	6322192	en	2191	False	False
2139	593897123868844033	cameron y miliband apelan a los indecisos a una semana de elecciones: durante la sesión de preguntas y respues... 	25.0	1276892616	es	125	False	False
2140	593897124829515778	finally! exposed! the deficit myth! so, david cameron when are you going to apologise? via @huffpostukpol 	40.0	50642662	en	414	False	False
2141	593897125320101888	"so now it goes full circle "" a vote for labour is a vote for the tories"" #cuntgate "	71.0	19826341	en	1994	False	False
2142	593897125743824896	what are the odds on cameron not being tory leader in a month's time? #questiontime #leadersdebate 	79.0	57134129	en	127	False	False
2143	593897125668204547	cameron y miliband apelan a los indecisos a una semana de elecciones: durante la sesión de preguntas y respues... 	100.0	444725166	es	461	False	False
2144	593897126914072576	@turns88 all i've had through door is #libdems &amp; #labour leaflets.not 1 from #conservative or #ukip and no i haven't got a poster in window😂 	11760.0	456817136	en	1053	False	False
2145	593897126372970496	richienimmo : the #bbbqt leader's debate audience was incredibly right-wing, making miliband by comparison sound a… 	1.0	3041595508	en	577	False	False
2146	593897127048310784	there's nothing progressive about the #snp, says 	3648.0	853711446	en	4892	False	False
2147	593897127501266944	tory burch drawstring waist tshirt dress nwot size s 	0.0	2896669420	en	86	False	False
2148	593897131162902528	why doe's cameron or miliband think that they will win the election,there are other parties involved in this election; 	26.0	260886813	en	33	False	False
2149	593897131137597440	sturgeon #qe2015: a lot of her 30mins on the back foot over #indyref2 + health questions. lacked usual clarity of key message for next week 	5401.0	3084064281	en	961	False	False
2150	593897132152721408	newzoids- david #cameron 's bet toff via @youtube #tories #conservative 	528.0	18774517	da	960	False	False
2151	593897133268303872	miliband rules out coalition with snp: labour tries to galvanise support but poll gives cameron q&amp;a win 	4.0	1247341705	en	6862	False	False
2152	593897133280874496	cameron y miliband apelan a los indecisos a una semana de elecciones: durante la sesión de preguntas y respues... 	80.0	441187574	es	510	False	False
2153	593897133234900992	richienimmo : i rue all the morons in the #bbbqt audience repeating the tory rewrite of history whereby labour ove… 	1.0	3041595508	en	577	False	False
2154	593897134900039680	@arronemsley the guy looked a right mess, he probably needs to consider what he's going to do with his future, not clegg's 	81.0	2981373801	en	7	False	False
2155	593897135130574848	cameron y miliband apelan a los indecisos a una semana de elecciones 	0.0	1490528286	es	186	False	False
2156	593897135990566913	nigel farage is on fire 🔥🔥🔥🔥 #asknigelfarage 	75353.0	331632622	en	3533	False	False
2157	593897136711827457	#anzoategui cameron y miliband apelan a los indecisos a una semana de elecciones #barcelona 	48.0	1650539874	es	64	False	False
2158	593897137559179265	lmao some tory said ''clearly miliband slipping was an indication he was ruffled by the final question'' that's so funny that he's serious. 	2479.0	38851769	en	436	False	False
2159	593897137768943618	farage is so smooth. 	66.0	386163545	en	236	False	False
2160	593897138796568576	"@batty79 @tentsmuir so in england, ""vote labour, get tory"" is a serious possibility! #ge2015 ,#ge15 "	2084.0	1036846206	en	817	False	False
2161	593897138842566656	#ios #ipad #iphone video: 'no labour government if snp deal' #app 	2.0	2816846208	en	257	False	False
2162	593897139102617600	#anzoategui cameron y miliband apelan a los indecisos a una semana de elecciones #barcelona 	0.0	1924197108	es	201	False	False
2163	593897139215863808	tory lanez | in for it 	7217.0	273805824	en	630	False	False
2164	593897140130308096	,@gavinlhudson @thomasmessenger so the tories would have let the banks go bust? 	195.0	15808960	en	3463	False	False
2165	593897140470034432	@bbcnews @bbcpolitics @suttonnick tory press acknowledgement that dc overshadowed by @ed_miliband in #bbcqt leaders debate? #bullshit 	1259.0	56361175	en	188	False	False
2166	593897140365225984	@briandamge64 @scotnational but labour are the tories 	4058.0	2817933108	en	1277	False	False
2167	593897257361088512	@labouroutofscot @gordonwasok no i blame reactionary, divisive and opportunist @snp politics. people will suffer hugly for their nationalism 	46.0	135994766	en	266	False	False
2168	593897259172954112	nick smallman :how nick clegg's eyebrows could save the liberal democrats - huffington post uk #no2nick 	1150.0	864086989	en	641	False	False
2169	593897261043687426	@roddy1314 it would martial law i fear, democracy is not an option in uk, it is a unionist dictatorship, labour &amp; tory as one =lavatory 	9869.0	131786636	en	2395	False	False
2170	593897261094014976	“@mark4ceredigion: this evening's liberal hq in llanilar &lt; tory sympathisers 	2893.0	483187743	en	292	False	False
2171	593897261517643776	@donaldiainkerr @facebook @wingsscotland especially on the night that milliband declares he'd rather a tory gov 	14556.0	412325186	en	1761	False	False
2172	593897262213922816	#bbcqt i could only see @newzoids puppets! that's all! and david cameron's is spot on! 	2775.0	554389624	en	65	False	False
2173	593897263203635201	@yesforlab take off the blinkers what about the billboards with the sign pointing to a '2nd ref', or their barrage of tweets about snp 	41.0	476660394	en	53	False	False
2174	593897264042606594	video: ukip 'would accept' eu vote result ukip leader nigel farage says a referendum resulting in a vote to stay i… 	1.0	3139263196	en	250	False	False
2175	593897264797458432	#ios #ipad #iphone video: 'no labour government if snp deal' #app 	2.0	2816846208	en	257	False	False
2176	593897264847974400	#asknigelfarage why are the audience clapping all the anti-#ukip questions? are there any pro-ukippers in the audience? 	9220.0	3051725225	en	1303	False	False
2177	593897266798317568	farage sets up his excuses early, if the referendum votes to stay in eu he'll simply say it's a flawed referendum. #bbcqt #ukipfail 	3956.0	1888056626	en	1138	False	False
2178	593897266638782464	seems strange to see a pro-tory tweet on my timeline. 	5986.0	1653393876	en	570	False	False
2179	593897267049930752	why does nick clegg think ed miliband and david cameron need a darkened room? #news #coalition #conservatives #davidcameron 	0.0	2354993076	en	52	False	False
2180	593897269260324864	the typical immigration question although he's right. ukip scaremonger loads. 	14046.0	1020615750	en	627	False	False
2181	593897267616059392	#ios #ipad #iphone video: sturgeon on post-election deals #app 	2.0	2816846208	en	257	False	False
2182	593897269855952896	@bbcpm re libdem child benefit 'leak' - has the 'clear yellow water' been created by danny alexander urinating in it...? 	2.0	60618920	en	73	False	False
2183	593897270506070016	@tomwilson23 yes he wont need the snp where he can get tory support-which will help kill them off in scotland (&amp;still wont cover everything) 	17681.0	54499985	en	1142	False	False
2184	593897273463054338	#ukip would not become irrelevant if we lost eu referendum #asknigelfarage 	7277.0	389768787	en	2874	False	False
2185	593897273530183681	he always wears a suit, especially when trying to eat a bacon sarnie. 	1.0	3075386757	en	37	False	False
2186	593897273395978242	@ballochmylelab @scottishlabour i thought the sun were backing the tories/snp 😁 	4114.0	1109860159	en	396	False	False
2187	593897274146684929	tonight's election leaders question time comes from dreamworld… bbc1 programme began with david cameron waving the… 	1.0	3139263196	en	250	False	False
2188	593897274108874756	impressed with nick #clegg tonight. #labour - #libdem coalition has always been my preferred scenario. ideally david #miliband but ed's ok 	59.0	341012590	en	349	False	False
2189	593897276759797760	#asknigelfarage how much will #ukip save the uk by leaving the #eu 	11431.0	328484372	en	5862	False	False
2190	593897277271474176	@redliverbirdlou i've only had labour and they have no chance where i live..the arrogant tosser tory mp isn't even bothering as he knows 	1679.0	86939113	en	1308	False	False
2191	593897278907224067	after the election the snp will be like that wee kid who's crap at football, but is the only one with a ball. 	210.0	15102112	en	276	False	False
2192	593897279305740288	watch @ed_miliband indicate he'd rather let in tories than work with @thesnp. #votesnp to make scotland's voice heard 	5166.0	15971748	en	2778	False	False
2193	593897279683227649	well he was a young tory. 	141.0	29274076	en	40	False	False
2194	593897281478332416	@actionsthatecho @chaos_lane @caitlynbinnie to lead politics. it's exactly what ukip are doing. i'm all for scotland having a voice 	3507.0	456047155	en	817	False	False
2195	593897282203967488	@joshboothroyd this a message for nigel farage ? 	32.0	229887496	en	518	False	False
2196	593897284292767745	@jimforscotland @ed_miliband stood for half an hour bringing down the policies of the tories and then said he would rather see five 	1041.0	29287733	en	323	False	False
2197	593897284665872384	ukip; for when you're too stupid to form your own opinions #asknigelfarage 	2415.0	3063331520	en	104	False	False
2198	593897285416812544	farage doesn't want people who don't want to leave the eu vote. greens would give 16 year olds and all residents a say #asknigelfarage 	824.0	86353903	en	561	False	False
2199	593897285416833025	to all the tories who attack labour for having spent too much in the past, take a look at this damning video 	2851.0	1132046360	en	360	False	False
2200	593897286452813825	"""labour leadership refuses to work with other parties"" - shocker he left out the one thing. he needs others to govern. #ge2015 #snp "	549.0	1044050515	en	209	False	False
2201	593897286796718080	do not retweet this. i repeat, do not retweet this......... david cameron would be most upset. #bbcqt 	30027.0	168090600	en	41347	False	False
2202	593897288403197952	well done young man. #farage #immigration 	7708.0	193071149	en	1081	False	False
2203	593897290802290688	vote tory if you want to see the rich get richer &amp; the poor getting poorer, tory donor's don't give money for nothing #newsnight 	19.0	267966421	en	714	False	False
2204	593897292790366208	@frasernelson and? tories have collaborated in the most deaths of sick and vulnerable people than any other civilised country; bar the nazis 	1171.0	2751123987	en	238	False	False
2205	593897294514286592	@megathonn @chaos_lane @caitlynbinnie in 2008 when the tories inherited the uk govt, the defecit stood at 51.9% of gdp. 	3172.0	159207240	en	1010	False	False
2206	593897296401674240	my politest body language when someone tries to engage me on ukip...whilst backing away slowly#bbcqt 	3093.0	1725904370	en	1653	False	False
2207	593897299291561984	@69lilchris #ukip ? 	1060.0	807207932	und	245	False	False
2208	593897301430632448	@dukesy12 @albaview vote conservative for a life. vote labour and probably sturgeon for a life sentence. 	42.0	3071832693	en	67	False	False
2209	593897303720783872	fuck off with your obsession with australia, farage #bbcqt 	1360.0	27924768	en	105	False	False
2210	593897304551219200	@charlieelphicke @louisemensch that isnt what miliband said. us floating voters wont be fooled by lies 	9.0	2738487442	en	9	False	False
2211	593897304823848960	@ed_miliband thats an insult to the people of scotland who choose snp. you have just said our opinion does not matter! you are a fool #snp 	75.0	2988262287	en	625	False	False
2212	593897305130008576	farage is just like a bit of banter that's gone wayyyy too far 	10346.0	300369421	en	603	False	False
2213	593897305000026112	ukip are pro controlled immigration #askfarage 	123.0	841257696	en	556	False	False
2214	593897421358419969	@emsmachin @hanclansolo77 snp have done an ok job in scottish government personally i'd vote green if i has the option but i didn't so snp 	3525.0	22138471	en	622	False	False
2215	593897421358370817	keen to hear if the @guardian will be supporting the lib-dem/tory coalition again. :-) 	44.0	22388326	en	9454	False	False
2216	593897421991714816	arrhhhh! someone ask farage a non-eu, or non-immigration question at least once tonight, ffs! there are other issues. please! 	464.0	27882558	en	1169	False	False
2217	593897423040307201	farage is smashing this👀 	5195.0	246382492	en	584	False	False
2218	593897423061286914	@skynews #murdochpress #tory in england #snp in scotland. still no principle except #profit and hatred of ordinary people 	153.0	295819027	en	347	False	False
2219	593897423648468993	how can you guarantee jobs for every young person miliband #cloudcookoo #bbcquestiontime #bbcqt @bbcquestiontime 	84.0	51744665	en	87	False	False
2220	593897423866564608	nick clegg won't even accept that he made a choice to prop up the tories. the mans tragic. #bbcqt 	7265.0	408072484	en	494	False	False
2221	593897425410138113	nobody should forget that the tory vendetta against ed miliband is a direct result of him standing up against rupert murdoch #leveson 	96.0	297624423	en	98	False	False
2222	593897425770786816	still they come over to the snp. all welcome. 	59.0	3004267511	en	351	False	False
2223	593897426047672320	@rviver1979 @staceyers not ukip!! 	16.0	333942714	en	724	False	False
2224	593897426211229696	nigel farage reminds me of the hotel guy from home alone so much. 😂 - 	1730.0	49380749	en	739	False	False
2225	593897426915844097	nigel farage thinks hes hilarious but nobody laughs #ge2015 	2823.0	403666008	en	310	False	False
2226	593897427511422979	@bruced872 @historywoman @maggivaughan @iainjwatson snp can influence nothing at westminster with 50 seats??! don't make me laugh! 	27.0	390753358	en	12	False	False
2227	593897427767267328	see miliband was not lying when he said he wanted to build a wall and seal scotland off from westminster 	5489.0	262345474	en	1041	False	False
2228	593897428882972672	nigel farage trying to hide that he's had a few. 	759.0	6070712	en	811	False	False
2229	593897428761317376	i reckon they're great, but just not my style..... 	34.0	3019712643	en	1806	False	False
2230	593897429784727552	badgers to cull britain's tories #badgers #cull #badgers cull #tories #badgersculltories 	0.0	2148715435	en	8	False	False
2231	593897428706795520	lefigaro.fr: david cameron domine le dernier débat de la campagne électorale britannique 	2.0	1490914789	fr	1033	False	False
2232	593897430451625985	so @uklabour would rather let the tories back in than deal with @thesnp? they've already lost scotland, do they want to lose the rest too? 	339.0	21408213	en	3408	False	False
2233	593897430795612160	@douglascarswell talking about unseating labour and tory seats. historically polls always underestimate ukip 	364.0	18306628	en	1087	False	False
2234	593897430556549120	farage just tried to crack a joke about australians and fell flat on his face there... 	9.0	351138789	en	382	False	False
2235	593897430791409664	does liking farage make me a bad person 	115.0	579822691	en	63	False	False
2236	593897336201453568	"did that greasy tory boy really claim that ""you can leave school and immediately get a flat"" - if so, where's my daughter's drum? "	80.0	229257656	en	426	False	False
2237	593897431563108355	@whinhallopen @aameranwar i felt angry watching miliband say that. what he's effectively said is that the democratic will of the scottish 	6.0	38182166	en	62	False	False
2238	593897432133586944	@nicolasturgeon @putneydebates how is miliband letting tories in? dreadful and wrong thing to say 	6094.0	14756888	en	1352	False	False
2239	593897433429598208	farage is on t.v now! coverage so far on t.v farage100 immigrants 1 in the t.v debates over the last year interms of questions and air time 	651.0	3136555641	en	231	False	False
2240	593897434209767425	i like nick clegg. 	6010.0	362053034	en	575	False	False
2241	593897436218662912	i’m no expert, but i think monstering the snp might make english voters opt for the party the snp themselves have guaranteed to be snp-free. 	899.0	15842677	en	486	False	False
2242	593897437116399616	if miliband doesn't become prime minister, then he's finished as leader. no way will he stick to this promise 	4512.0	363306696	en	1018	False	False
2243	593897438374699009	@sunny_hundal and labour will have to discuss through normal channels what snp and other parties will support. 	523.0	424965676	en	98	False	False
2244	593897438534041600	@frasernelson to be exact fraser tories have doubled the debt. why do you ignore facts? 	15162.0	605514045	en	149	False	False
2245	593897438831845376	@sturdyalex i’ve seen tories suggest that. it’s their lost likely option, surely? it’s been the aim at getting labour say no snp 	210.0	806476	en	411	False	False
2246	593897438810865664	miliband completely rules out snp coalition in #bbcquestiontime. what's the alternative? a minority government where snp still hold swing? 	7562.0	230220227	en	546	False	False
2247	593897439528165376	@ria1984 anyone else, save ukip 	293.0	1978874899	en	1994	False	False
2248	593897440815767552	question time: guardian/icm poll 44% say cameron won, 38% miliband - live 	1.0	46201020	en	7	False	False
2249	593897441495244802	is it farage as in 'garage' or as in 'arsehole'? #asknigelfarage 	7986.0	228825520	en	1432	False	False
2250	593897444137644032	farage....tut tut tut 	985.0	493352625	fi	319	False	False
2251	593897444414488576	@carrieapples @mrharrycole does anyone expect anything different with a tory biased audience. 	160.0	1083575232	en	276	False	False
2252	593897444414398464	dad’s classic note to headmistress #news #australia 	3.0	2436976608	en	860	False	False
2253	593897444934561792	@tinateapot27 @nicolasturgeon plaid will support a lab government unless implementing tory policies. snp will support but not coalition 	4526.0	2647342620	en	124	False	False
2254	593897446721384449	"""the applause for your question is interesting."" farage gets halfway to insulting the audience, then remembers last time, and stops dead. "	451.0	112400302	en	11310	False	False
2255	593897447040094208	.@douglascarswell - last year in european &amp; local elections the polls underestimated ukip. had us second or third #theagenda 	823.0	873636367	en	2196	False	False
2256	593897447778361345	'the snp has policies which are bad for scotland' - aye because the conservatives policies on scotland are amazing like #snp 	4018.0	2359911582	en	285	False	False
2257	593897448042536960	@fatherscontact ukip support 50 50 shared parenting apparently 	766.0	2528573758	en	463	False	False
2258	593897449271468032	@bellacaledonia won't happen long term. tories can't make the numbers add up. will try a queen's speech and fail, after that ed will be in. 	2659.0	459648765	en	270	False	False
2259	593897449414090752	no wait i'm so torn between conservatives and ukip .. 	2476.0	2684206197	en	585	False	False
2260	593897449959325697	ha farage wins best joke about australia being a nation of convicts. 	44.0	285849407	en	54	False	False
2261	593897451507056642	labour exposing themselves.leader would rather a tory gov than work with a party more progressive than his own. #labourfail #votesnp 	460.0	33629060	en	195	False	False
2262	593897451762900993	@gfsfinancial a bit tongue-in-cheek ;-) but think about their real options. too many tory &amp; die-hard labour supporters for snp clean sweep. 	1124.0	295636170	en	655	False	False
2263	593897453377757185	@originalrkelly @trapezer @btn_alex @ed_miliband and how will you vote next thursday after milliband said tories are a cert? 	2993.0	1570264314	en	1873	False	False
2264	593897453696458752	@david_cameron &amp; tories say we're left with a huge labour deficit. so what's the plan to collect the £billions in unpaid corp. tax? #bbcqt 	1797.0	738719329	en	252	False	False
2265	593897454128504835	i couldn't tire of slapping nigel farage with a wet kipper. (where slap = bludgeon &amp; wet kipper = hand-forged axe) #nojudgeintheland 	1294.0	791836952	en	163	False	False
